id,text,domain,priority,language,channel,timestamp
179,Nehru Colony ke paas sadak me ek mahine se gaddha hai jisse traffic jam ho raha hai. pls jaldi karo,Roads,Medium,hinglish,phone,2025-01-04T05:14:54
180,"Indira Nagar ke paas kal raat tufan ke baad tar toot kar gir gaya hai, bahut khatarnak hai, kisi ko current lag sakta hai.",Electricity,High,hinglish,whatsapp,2025-01-05T04:52:07
181,"Model Town के पास नाली से हल्की बदबू आ रही है, जरूरी नहीं पर सफाई करवा दें।",Sanitation,Low,hi,app,2025-02-24T01:46:20
182,"Gandhi Chowk के पास 5 दिनों से बिजली बार-बार जा रही है, उपकरण खराब हो रहे हैं। बहुत परेशानी हो रही है",Electricity,Medium,hi,app,2025-02-28T07:38:28
183,"The lamp post near Sector 21 has been dark for 5 days, please send a technician.",Lights,Medium,en,web,2025-01-18T17:11:15
184,Suggestion: monsoon se pehle Hauz Khas ke paas fogging karwai jaye.,Health,Low,hinglish,phone,2025-06-17T05:36:24
185,"Ashok Vihar ke paas ek streetlight thodi dim hai, urent nahi par badal di jaye to accha hai.",Lights,Low,hinglish,phone,2025-02-20T19:53:58
186,"Lajpat Nagar ke paas 5 din machhar badh rahe hai, log bimari failne se dar rahe hai.",Health,Medium,hinglish,app,2025-05-08T11:31:12
187,"Waste collection near Ward 7 has been delayed for 2 weeks, smell is getting bad.",Waste,Medium,en,app,2025-05-21T14:37:12
188,"Civil Lines के पास 10 दिनों से बिजली बार-बार जा रही है, उपकरण खराब हो रहे हैं।",Electricity,Medium,hi,web,2025-02-13T11:53:50
189,सुझाव: Gandhi Chowk में पानी सप्लाई का समय आधा घंटा बढ़ा दिया जाए।,Water,Low,hi,app,2025-06-09T18:35:52
190,"Garbage has not been collected near Model Town for a month now, bins are overflowing. please help whenever convenient",Waste,Medium,en,phone,2025-04-25T21:40:05
191,Mayur Vihar में 5 दिनों से बार-बार बिजली कटौती हो रही है। बहुत परेशानी हो रही है,Electricity,Medium,hi,web,2025-02-05T05:35:44
192,"Salt Lake ke paas naali ek hafte se band hai, pani jama ho raha hai. pls jaldi karo urgent nahi",Sanitation,Medium,hinglish,app,2025-06-14T01:32:15
193,"A huge crater has opened up on the road at Patel Nagar, two bikes have already skidded, extremely dangerous. urgent!!!",Roads,High,en,web,2025-06-24T04:10:14
194,"Salt Lake ke paas 3 din se bijli baar baar ja rahi hai, appliances kharab ho rahe hai.",Electricity,Medium,hinglish,app,2025-06-24T02:18:00
195,"A huge trash pile near Ashok Vihar is rotting and attracting disease, urgent collection needed before it spreads illness. pls fix asap",Waste,High,en,app,2025-05-28T20:58:03
196,"The lamp post near Hauz Khas has been dark for a month, please send a technician.",Lights,Medium,en,phone,2025-02-04T18:21:28
197,"The road near Ashok Vihar has multiple potholes making it hard to drive, been like this for 2 weeks.",Roads,Medium,en,phone,2025-05-06T03:50:33
198,"Multiple dengue cases have been reported near Ward mosquito breeding is out of control, urgent fogging needed.",Health,High,en,whatsapp,2025-04-04T19:49:19
199,"Ashok Vihar ke paas awara kutte 5 din se aggressive ho gaye hai, ek insaan ko kaat liya.",Health,Medium,hinglish,phone,2025-01-03T20:25:19
200,सुझाव: Ashok Vihar के पार्क में एक और स्ट्रीट लाइट लगाई जाए।,Lights,Low,hi,web,2025-01-12T03:37:31
201,"Power keeps fluctuating near Salt Lake for 5 days, damaging appliances.",Electricity,Medium,en,phone,2025-06-03T12:03:23
202,"Multiple dengue cases have been reported near Vasant Kunj, mosquito breeding is out of control, urgent foggging needed.",Health,High,en,app,2025-05-28T17:51:23
203,"Naali near Model Town is clogged for 5 days, foul smell spreading in the area. pls fix asap",Sanitation,Medium,en,whatsapp,2025-02-06T00:28:10
204,"Mosquito breeding increased near Indira Nagar for a week, residents fear an outbreak.",Health,Medium,en,whatsapp,2025-01-22T07:21:58
205,Suggestion: Mayur Vihar ki purani wiring is saal badal di jaye.,Electricity,Low,hinglish,web,2025-06-20T04:56:33
206,MG Road के पास स्ट्रीट लाइट 10 दिनों से टिमटिमा रही है और बंद हो जाती है।,Lights,Medium,hi,app,2025-05-31T20:20:49
207,"Patel Nagar ke paas transformer se sparking ho rahi hai, bahut khatarnak hai, aag lag sakti hai, turant karwai karo.",Electricity,High,hinglish,phone,2025-04-11T19:35:33
208,"Minor smell from the drain near Vasant Kunj, not urgent but could be cleaned. please help",Sanitation,Low,en,app,2025-04-18T06:34:01
209,Suggestion: cover the open drain near Andheeri West for safety.,Sanitation,Low,en,web,2025-01-25T20:16:47
210,"Loud construction noise near Rohini at night for 3 days, disturbing residents. please help",Other / Unknown,Medium,en,whatsapp,2025-05-27T13:31:14
211,"Patel Nagar me mamuli encroachment hai, zyada zarooir nahi, bas inform kar raha hu. urgent hai",Other / Unknown,Low,hinglish,whatsapp,2025-05-28T14:35:27
212,"Ward 12 ke paas transformer se sparking ho rahi hai, bahut khatarnak hai, aag lag sakti hai, turant karwai karo.",Electricity,High,hinglish,phone,2025-06-22T04:29:36
213,"Minor drip from a water pipe near Ward 7, not urgent but should be checked. pls fix asap",Water,Low,en,whatsapp,2025-05-05T20:05:08
214,"Ward 7 ke paas halka voltage fluctuation hai, urgent nahi par check karwa lena. urgent hai",Electricity,Low,hinglish,web,2025-01-25T12:56:47
215,"Indira Nagar ke paas dengue ke kai cases aaye hai, machhar bahut badh gye hai, turant fogging karwao. pls jaldi karo",Health,High,hinglish,web,2025-06-29T18:17:21
216,"One streetlight bulb near Hauz Khas is dim, not urgent but could be replaced.",Lights,Low,en,phone,2025-05-25T18:02:01
217,"Ashok Vihar ke paas sewage gharo me ghus raha hai, bacho ke liye bahut khatarnak aur ganda hai, turant madad chahiye.",Sanitation,High,hinglish,app,2025-02-27T11:40:03
218,"Hauz Khas me khambe ki batti ek hafte se band hai, please technician bhejo. pls jaldi karo",Lights,Medium,hinglish,web,2025-05-25T07:16:28
219,Hauz Khas में नाली 3 दिन से जाम बदबू फैल रही है। जरूरी नहीं,Sanitation,Medium,hi,web,2025-04-28T23:56:54
220,Suggestion: please increase garbage collection frequency near Patel Nagar to twice a week. please help need this fixed,Waste,Low,en,app,2025-03-14T20:54:06
221,"Civil Lines ke paas ek hafte se illegal parking road ko jam kar rahi hai, please karwai karo.",Other / Unknown,Medium,hinglish,whatsapp,2025-05-01T05:30:48
222,"Saket के पास 3 दिन से मच्छरों का प्रकोप बढ़ रहा है, लोग बीमारी फैलने से डर रहे हैं।",Health,Medium,hi,app,2025-01-29T02:10:08
223,"Patel Nagar ke paas 2 hafto se machhar badh rahe hai, log bimari failne se dar rahe hai.",Health,Medium,hinglish,web,2025-06-12T16:10:09
224,"Anheri West के पास एक महीने से मच्छरों का प्रकोप बढ़ रहा है, लोग बीमारी फैलने से डर रहे हैं।",Health,Medium,hi,web,2025-05-08T03:25:35
225,Suggestion: Civil Lines ke park me ek aur streetlight lagayi jaye.,Lights,Low,hinglish,web,2025-05-27T13:34:24
226,"Saket में कचरा उठाने में 5 दिनों से देरी हो रही है, बदबू बढ़ रही है। कृपया जल्दी करें",Waste,Medium,hi,web,2025-06-10T09:22:54
227,"Kalkaji के पास ट्रांसफार्मर से चिंगारी निकल रही है, बहुत खतरनाक है, आग लग सकती है, तुरंत कार्रवाई करें। हालत बिगड़ रही है",Electricity,High,hi,whatsapp,2025-05-25T16:28:13
228,Ashok Vihar के सड़क में 2 हफ्तों से गड्ढा है जिससे ट्रैफिक जाम हो रहा है।,Roads,Medium,hi,app,2025-05-08T10:37:34
229,"Dwarka Sector 9 में खंभे की बत्ती 2 हफ्तों से बंद है, कृपया तकनीशियन भेजें। बहुत परेशानी हो रही है",Lights,Medium,hi,web,2025-06-17T23:39:42
230,"Green Park के पास सीवेज घरों में घुस रहा है, बच्चों के लिए बहुत खतरनाक और गंदा है, तुरंत मदद चाहिए।",Sanitation,High,hi,app,2025-03-29T08:00:16
231,"Dwarka Sector 9 ke paas pani ki main pipeline fat gayi hai aur gharo me pani bhar raha hai, ganda jal mil raha hai, turant karwai karo.",Water,High,hinglish,app,2025-01-31T16:20:56
232,"Civil Lines के पास फुटपाथ में छोटी सी दरार है, समय मिलने पर ठीक करवा दें। बहुत परेशानी हो रही है",Roads,Low,hi,app,2025-03-27T06:07:17
233,Suggestion: conduct fogging drive near Model Town before monsoon season. getting wores,Health,Low,en,phone,2025-01-07T04:45:11
234,"Shastri Nagar paas sewage gharo me ghus raha hai, bacho ke liye bahut khatarnak aur ganda hai, turant madad chahiye. urgent hai",Sanitation,High,hinglish,app,2025-05-30T19:10:00
235,"Ashok Vihar के पास आवारा कुत्ते 5 दिनों से आक्रामक हो गए हैं, एक व्यक्ति को काट लिया। कृपया जल्दी करें",Health,Medium,hi,phone,2025-02-10T09:53:48
236,"Sector 21 में पानी की सप्लाई 10 दिनों से अनियमित है, सुबह नल सूखे रहते हैं। कृपया जल्दी करें",Water,Medium,hi,whatsapp,2025-06-29T03:52:15
237,Suggestion: upgrade the old wiring near MG Road sometime this year.,Electricity,Low,en,whatsapp,2025-06-04T16:34:59
238,"Malviya Nagar ke paas 5 din se kachra nahi uthya gaya hai, dustbin bhar gaye hai.",Waste,Medium,hinglish,web,2025-04-20T20:02:31
239,"Sector 21 me mamuli enrcoachment hai, zyada zaroori nahi, bas inform kar raha hu.",Other / Unknown,Low,hinglish,app,2025-04-22T03:16:58
240,"Mayur Vihar के पास हल्का वोल्टेज उतार-चढ़ाव है, जरूरी नहीं पर जांच करवा लें। कृपया जल्दी करें",Electricity,Low,hi,web,2025-06-12T06:02:54
241,"Hauz Khas ke paas peene ke paani sewage mix ho raha hai, family bimar pad rahi hai, turant dhyan do.",Water,High,hinglish,phone,2025-05-31T08:17:00
242,Suggestion: increase water supply timing near Ward 7 by half an hour.,Water,Low,en,app,2025-02-01T01:31:15
243,"Nehru Colony में सड़क की हालत एक महीने से खराब है, कृपया मरम्मत करवाएं।",Roads,Medium,hi,whatsapp,2025-06-04T09:06:56
